0 4 1849170805
1 4 1731776027
2 4 1743672584
3 4 2242768715
4 4 1895531234
5 4 2011179195
6 4 1868575105
7 4 2777938322
8 4 1638519421
9 4 2512288026
10 4 1743493066
11 4 1956728116
12 4 1638764295
13 4 3376988715
14 4 1638605547
15 4 1844783432
16 4 1848464721
17 4 1638536360
18 4 1953364278
19 4 1953344793
20 4 1638615860
21 4 2106804832
22 4 1810663095
23 4 1638624749
24 4 2091058092
25 4 1953350499
26 4 2136037966
27 4 1848430587
28 4 2609159605
29 4 1743465132
30 4 1920885522
31 4 2444576296
32 4 2058274082
33 4 1638533364
34 4 2058215344
35 4 1853186231
36 4 1743428778
37 4 2109976737
38 4 2030362688
39 4 2085837667
40 4 1743548242
41 4 1638590985
42 4 2026928463
43 4 1848460581
44 4 3129173670
45 4 1992161300
46 4 1953426287
47 4 2058359321
48 4 1907241805
49 4 1892047119
50 4 1876548455
51 4 1848512517
52 4 1848446074
53 4 2042194604
54 4 1638600261
55 4 1953234361
56 4 1638660559
57 4 2108282260
58 4 1848432406
59 4 2123095994
60 4 2070244281
61 4 2122439678
62 4 2600539581
63 4 1638561414
64 4 1775179190
65 4 1848473313
66 4 1848474316
67 4 1638626006
68 4 1638527618
69 4 1877141380
70 4 1743316930
71 4 1875677799
72 4 1743554093
73 4 1638634682
74 4 1743441880
75 4 1743474622
76 4 1743501281
77 4 2575457181
78 4 1638538490
79 4 1638586247
80 4 1743530056
81 4 1814587758
82 4 1848412656
83 4 1638548887
84 4 1833124600
85 4 1638981778
86 4 1749599006
87 4 1638623366
88 4 1743543371
89 4 2155047848
90 4 2292995643
91 4 1953358943
92 4 1638611304
93 4 1638574702
94 4 1887247625
95 4 2394545212
96 4 1946378255
97 4 1816720790
98 4 2157835704
99 4 1638569887
0 3 1954048242
1 3 2452491052
2 3 1743491051
3 3 2838649694
4 3 1912999775
5 3 1848743455
6 3 1848406647
7 3 3035777454
8 3 1638547298
9 3 1972053988
10 3 1953844229
11 3 1848839797
12 3 1743498862
13 3 1638500114
14 3 1953323866
15 3 1778353848
16 3 3350160129
17 3 1743414159
18 3 1887537317
19 3 1638494182
20 3 1953338600
21 3 1949668291
22 3 1848315644
23 3 1821683512
24 3 1743420234
25 3 1743441947
26 3 1829624019
27 3 2030245954
28 3 1638571971
29 3 2429294405
30 3 1638555516
31 3 1638455858
32 3 1638573846
33 3 1743463463
34 3 1638563449
35 3 1638438004
36 3 2005031573
37 3 1848394260
38 3 1925458087
39 3 2089431992
40 3 1918043568
41 3 1848380382
42 3 1638548422
43 3 2124611943
44 3 1975481933
45 3 1638623384
46 3 1638523171
47 3 1953388972
48 3 3449175017
49 3 2470507874
50 3 1638511380
51 3 1848585854
52 3 2378950842
53 3 1638521508
54 3 1743447330
55 3 1953305028
56 3 1743411415
57 3 2058255697
58 3 1638522884
59 3 1743482271
60 3 1826718250
61 3 2075095681
62 3 1848304412
63 3 1999987590
64 3 1938959140
65 3 1981869483
66 3 2209941012
67 3 1638532520
68 3 2268023738
69 3 2163190208
70 3 3249573074
71 3 1953330605
72 3 2033692192
73 3 2039248332
74 3 1848306961
75 3 2607003853
76 3 1743510742
77 3 1638422977
78 3 1638495484
79 3 2272255526
80 3 2153835082
81 3 1638478821
82 3 1848413182
83 3 2120391139
84 3 1853599574
85 3 1848429553
86 3 1743441102
87 3 1638615689
88 3 2149791610
89 3 1638563711
90 3 1743434028
91 3 1638617784
92 3 1638422398
93 3 1938765866
94 3 2142366384
95 3 1743998415
96 3 1848877614
97 3 1638624176
98 3 1638530729
99 3 2020367316
0 0 2028160237
1 0 1639787220
2 0 1849644227
3 0 1744496195
4 0 1744860451
5 0 1640014192
6 0 1851656093
7 0 1639634215
8 0 1744623851
9 0 1639602692
10 0 2183143631
11 0 2313992997
12 0 2121631078
13 0 1744687996
14 0 2059512144
15 0 1954438898
16 0 1954484205
17 0 1849482951
18 0 1849525045
19 0 2486612003
20 0 2276257779
21 0 1639592729
22 0 1639607025
23 0 1899176927
24 0 2355325416
25 0 2857210628
26 0 2165093390
27 0 1849417388
28 0 2026614174
29 0 1849565422
30 0 1849564266
31 0 1744649864
32 0 2362716739
33 0 2159178965
34 0 3247762467
35 0 2235329056
36 0 1744494356
37 0 2462275879
38 0 2139605063
39 0 1849334198
40 0 1745065121
41 0 1639701370
42 0 1974104782
43 0 1849488174
44 0 1639721777
45 0 1639738807
46 0 1744608091
47 0 1639720282
48 0 1639787430
49 0 1744471034
50 0 2494945102
51 0 2370373311
52 0 1639515120
53 0 2136926993
54 0 1639599771
55 0 1744704182
56 0 2227526873
57 0 1874453176
58 0 2433302573
59 0 1744633605
60 0 1796750923
61 0 1810250356
62 0 2020637098
63 0 2105139208
64 0 2043572429
65 0 1877146770
66 0 2407627881
67 0 1639878001
68 0 1639742043
69 0 1845893119
70 0 1639567500
71 0 1639612391
72 0 1744610420
73 0 1828993473
74 0 3344694054
75 0 1890161523
76 0 2021996659
77 0 3470271719
78 0 2030548128
79 0 1639618822
80 0 1639601757
81 0 2853891484
82 0 2309328619
83 0 2319320437
84 0 1744724815
85 0 1987165291
86 0 1744571457
87 0 1826849273
88 0 2455708485
89 0 1744583544
90 0 2665325770
91 0 1849744224
92 0 1639664261
93 0 2016744143
94 0 2059970856
95 0 2125434954
96 0 1941141077
97 0 1640036411
98 0 1639648156
99 0 1639627802
0 1 1963632239
1 1 1638749510
2 1 2078229334
3 1 1848500723
4 1 1927451281
5 1 2983150319
6 1 1743484244
7 1 1743597756
8 1 1638578001
9 1 1638673725
10 1 1743473442
11 1 2437001944
12 1 1745739459
13 1 1809830403
14 1 1944442982
15 1 1638576217
16 1 2086869683
17 1 1953407221
18 1 1743658515
19 1 1987779146
20 1 1743573383
21 1 1638614485
22 1 2254095687
23 1 1848568311
24 1 1848415438
25 1 1848411954
26 1 2324197626
27 1 2635090582
28 1 1638658126
29 1 2251656167
30 1 2969777280
31 1 1743886519
32 1 3349610287
33 1 1638641312
34 1 1743497660
35 1 1638650068
36 1 2759969857
37 1 1638618412
38 1 2216900186
39 1 1848547406
40 1 1848596043
41 1 1638623733
42 1 2309209797
43 1 1638631092
44 1 1954929871
45 1 1946559831
46 1 1743578526
47 1 1638711197
48 1 1638634154
49 1 1638659756
50 1 1743530869
51 1 2147482284
52 1 1743607926
53 1 1848472444
54 1 2638084448
55 1 2563020725
56 1 1819468038
57 1 2594089538
58 1 2243791594
59 1 1638636606
60 1 1793800345
61 1 2319808193
62 1 1850069570
63 1 2174353254
64 1 2150145542
65 1 1980335815
66 1 1953754381
67 1 2778747890
68 1 2117819069
69 1 1953495938
70 1 2409915404
71 1 2453189462
72 1 1743430527
73 1 2001870764
74 1 1743546130
75 1 1848517129
76 1 1638573096
77 1 1848466121
78 1 1848572916
79 1 2056252524
80 1 2027606928
81 1 2160403027
82 1 1910584149
83 1 1743664903
84 1 1638639982
85 1 1874378591
86 1 1812491247
87 1 1814414280
88 1 2246953632
89 1 3042332865
90 1 1638566022
91 1 2304125947
92 1 1808204185
93 1 1954348056
94 1 2430244939
95 1 2644899104
96 1 1681336731
97 1 1638257868
98 1 1638168278
99 1 1638330008
0 2 2050658075
1 2 1953361496
2 2 2327650645
3 2 1743472100
4 2 1994505085
5 2 1745814098
6 2 2744070234
7 2 1638569992
8 2 2335539594
9 2 1953319118
10 2 2056502412
11 2 2225545239
12 2 2095851749
13 2 1638599004
14 2 2463949038
15 2 2404442518
16 2 1743404663
17 2 1848365397
18 2 1921669832
19 2 3121300589
20 2 1953388319
21 2 2748864582
22 2 2217822605
23 2 1638583123
24 2 1638481771
25 2 1953358751
26 2 1991861895
27 2 1638607750
28 2 1953403649
29 2 1953414604
